"CODIGO";"COD_EMPRESA";"CATEGORIA";"PRECO_EMBALAGEM_0";"PERC_DESCTO_ADICIONAL_EMBALAGEM_0";"PRECO_EMBALAGEM_1";"PRECO_EMBALAGEM_2"
"336471";"7";"LOJA";"130,095";"0,0000";"8756,895";"0"
"336471";"8";"LOJA";"103,95";"0,0000";"6992,895";"13429,395"
"336471";"9";"LOJA";"136,395";"45,4196";"9176,895";"17618,895"
"336471";"92";"CD";"108,045";"12,6336";"7276,395";"13964,895"
"336766";"1";"LOJA";"376,95";"16,7131";"1795,5";"8526"
"336766";"2";"LOJA";"376,95";"16,7131";"1795,5";"8526"
"336766";"3";"LOJA";"387,45";"18,9702";"1844,85";"8763,3"
"336766";"4";"LOJA";"376,95";"16,7131";"1795,5";"8526"
"336766";"5";"LOJA";"376,95";"16,7131";"1795,5";"8526"
"336766";"6";"LOJA";"376,95";"16,7131";"1795,5";"8526"
"336766";"7";"LOJA";"376,95";"16,7131";"1795,5";"8526"
"336766";"8";"LOJA";"376,95";"16,7131";"1795,5";"8526"
"336766";"9";"LOJA";"387,45";"18,9702";"1844,85";"8763,3"
"336766";"92";"CD";"366,45";"0,0000";"1745,1";"8288,7"
"336767";"1";"LOJA";"607,95";"0,0000";"2897,895";"13765,395"
"336767";"2";"LOJA";"648,795";"46,6095";"3086,895";"14657,895"
"336767";"3";"LOJA";"607,95";"0,0000";"2897,895";"13765,395"
"336767";"4";"LOJA";"648,795";"46,6095";"3086,895";"14657,895"
"336767";"5";"LOJA";"646,695";"60,7241";"3076,395";"14626,395"
"336767";"6";"LOJA";"607,95";"49,0674";"2897,895";"13765,395"
"336767";"7";"LOJA";"633,045";"58,2186";"3013,395";"14321,895"
"336767";"8";"LOJA";"633,045";"45,4470";"3013,395";"14321,895"
"336767";"9";"LOJA";"607,95";"0,0000";"2897,895";"13765,395"
"336767";"92";"CD";"648,795";"46,6095";"3086,895";"14657,895"
"336767";"93";"CD";"607,95";"0,0000";"2897,895";"13765,395"
"336768";"1";"LOJA";"294";"0,0000";"1398,6";"6149,85"
"336768";"2";"LOJA";"345,45";"0,0000";"1645,35";"6389,25"
"336768";"3";"LOJA";"387,45";"18,9702";"1844,85";"8763,3"
"336768";"4";"LOJA";"345,45";"0,0000";"1645,35";"6389,25"
"336768";"5";"LOJA";"376,95";"16,7131";"1795,5";"8526"
"336768";"6";"LOJA";"282,45";"0,0000";"1345,05";"5913,6"
"336768";"7";"LOJA";"345,45";"0,0000";"0";"0"
"336768";"9";"LOJA";"387,45";"18,9702";"1844,85";"8763,3"
"336768";"92";"CD";"345,45";"0,0000";"0";"0"
"33786";"1";"LOJA";"32,655";"0,0000";"593,25";"2820,3"
"33786";"2";"LOJA";"19,845";"0,0000";"361,095";"1711,395"
"33786";"3";"LOJA";"13,545";"0,0000";"246,645";"1175,895"
"33786";"4";"LOJA";"17,745";"0,0000";"323,295";"1532,895"
"33786";"5";"LOJA";"32,34";"0,0000";"588";"2793"
"33786";"6";"LOJA";"31,395";"0,0000";"571,2";"2711,1"
"33786";"7";"LOJA";"31,395";"0,0000";"0";"0"
"33786";"8";"LOJA";"35,595";"0,0000";"0";"0"
"33786";"9";"LOJA";"18,795";"0,0000";"342,195";"1627,395"
"33786";"92";"CD";"35,595";"0,0000";"0";"0"
"337892";"1";"LOJA";"182,595";"10,9258";"";""
"337892";"2";"LOJA";"179,445";"10,5325";"";""
"337892";"3";"LOJA";"186,795";"10,6802";"";""
"337892";"4";"LOJA";"179,445";"10,5325";"";""
"337892";"5";"LOJA";"183,645";"10,8634";"";""
"337892";"6";"LOJA";"177,345";"10,6572";"";""
"337892";"7";"LOJA";"192,045";"10,9349";"";""
"337892";"8";"LOJA";"166,845";"10,6986";"";""
"337892";"9";"LOJA";"186,795";"10,6802";"";""
"337892";"92";"CD";"175,35";"0,0000";"";""
"337895";"1";"LOJA";"54,6";"9,8077";"";""
"337895";"2";"LOJA";"57,645";"10,9290";"";""
"337895";"3";"LOJA";"59,745";"10,5448";"";""
"337895";"4";"LOJA";"57,645";"10,9290";"";""
"337895";"5";"LOJA";"55,545";"9,4518";"";""
"337895";"6";"LOJA";"51,345";"10,2249";"";""
"337895";"7";"LOJA";"57,75";"11,0909";"";""
"337895";"8";"LOJA";"57,645";"10,9290";"";""
"337895";"9";"LOJA";"59,745";"10,5448";"";""
"337895";"92";"CD";"54,6";"0,0000";"";""
"337906";"1";"LOJA";"189";"0,0000";"1716,75";"8156,4"
"337906";"2";"LOJA";"188,895";"0,0000";"1721,895";"8179,395"
"337906";"3";"LOJA";"199,395";"47,3934";"1816,395";"8630,895"
"337906";"4";"LOJA";"188,895";"0,0000";"1721,895";"8179,395"
"337906";"5";"LOJA";"199,395";"47,3934";"1816,395";"8630,895"
"337906";"6";"LOJA";"199,395";"47,3934";"1816,395";"8630,895"
"337906";"7";"LOJA";"188,895";"0,0000";"1721,895";"8179,395"
"337906";"8";"LOJA";"188,895";"0,0000";"1721,895";"8179,395"
"337906";"9";"LOJA";"199,395";"47,3934";"1816,395";"8630,895"
"337906";"92";"CD";"188,895";"38,9105";"1721,895";"8179,395"
"337906";"93";"CD";"198,45";"0,0000";"1803,9";"8569,05"
"337909";"1";"LOJA";"730,695";"10,9211";"";""
"337909";"2";"LOJA";"729,645";"10,9368";"";""
"337909";"3";"LOJA";"725,445";"11,0001";"";""
"337909";"4";"LOJA";"729,645";"10,9368";"";""
"337909";"5";"LOJA";"749,595";"10,9259";"";""
"337909";"6";"LOJA";"718,095";"10,9665";"";""
"337909";"7";"LOJA";"808,395";"10,9105";"";""
"337909";"8";"LOJA";"708,645";"10,9646";"";""
"337909";"9";"LOJA";"725,445";"11,0001";"";""
"337909";"92";"CD";"729,645";"0,0000";"";""
"337916";"1";"LOJA";"38,745";"0,0000";"738,045";"0"
"337916";"2";"LOJA";"38,745";"32,5203";"738,045";"0"
"337916";"3";"LOJA";"38,745";"32,5203";"704,445";"3349,395"
"337916";"4";"LOJA";"38,745";"32,5203";"738,045";"0"
"337916";"5";"LOJA";"38,745";"32,5203";"704,445";"3349,395"
"337916";"6";"LOJA";"38,745";"32,5203";"738,15";"3505,95"
"337916";"7";"LOJA";"38,745";"32,5203";"704,445";"3349,395"
"337916";"8";"LOJA";"38,745";"0,0000";"738,045";"0"
"337916";"9";"LOJA";"38,745";"0,0000";"738,045";"0"
"337916";"92";"CD";"36,645";"0,0000";"666,645";"3170,895"
"337916";"93";"CD";"36,645";"0,0000";"666,645";"3170,895"
"338835";"1";"LOJA";"91,245";"0,0000";"6142,395";"11791,395"
"338835";"2";"LOJA";"83,895";"0,0000";"0";"0"
"338835";"3";"LOJA";"89,145";"0,0000";"5995,395";"0"
"338835";"4";"LOJA";"83,895";"0,0000";"0";"0"
"338835";"5";"LOJA";"93,24";"0,0000";"6279";"12055,05"
"338835";"6";"LOJA";"80,745";"49,2978";"5438,895";"0"
"338835";"7";"LOJA";"77,595";"59,5399";"5222,7";"10027,5"
"338835";"8";"LOJA";"83,895";"0,0000";"5646,9";"0"
"338835";"9";"LOJA";"89,145";"0,0000";"5995,395";"0"
"338835";"92";"CD";"83,895";"0,0000";"24281,25";"0"
"339207";"1";"LOJA";"1048,95";"0,0000";"";""
"339207";"2";"LOJA";"1048,95";"0,0000";"";""
"339207";"3";"LOJA";"1048,95";"0,0000";"";""
"339207";"4";"LOJA";"839,895";"0,0000";"";""
"339207";"5";"LOJA";"1048,95";"0,0000";"";""
"339207";"6";"LOJA";"1048,95";"0,0000";"";""
"339207";"7";"LOJA";"1112,895";"0,0000";"";""
"339207";"8";"LOJA";"1048,95";"0,0000";"";""
"339207";"9";"LOJA";"1048,95";"0,0000";"";""
"339207";"92";"CD";"1048,95";"0,0000";"";""
"339207";"93";"CD";"1048,95";"0,0000";"";""
"340105";"1";"LOJA";"15,645";"0,0000";"171,045";"812,595"
"340105";"2";"LOJA";"15,645";"0,0000";"171,045";"812,595"
"340105";"3";"LOJA";"15,645";"0,0000";"171,045";"812,595"
"340105";"4";"LOJA";"15,645";"0,0000";"171,045";"812,595"
"340105";"5";"LOJA";"20,895";"0,0000";"227,85";"1082,55"
"340105";"6";"LOJA";"15,645";"0,0000";"171,045";"812,595"
"340105";"7";"LOJA";"21,945";"0,0000";"239,295";"1133,895"
"340105";"8";"LOJA";"15,645";"0,0000";"171,045";"812,595"
"340105";"9";"LOJA";"15,645";"0,0000";"171,045";"812,595"
"340105";"92";"CD";"15,645";"0,0000";"171,045";"812,595"
"340105";"93";"CD";"15,645";"0,0000";"171,045";"812,595"
"340887";"1";"LOJA";"381,045";"0,0000";"1816,395";"8620,395"
"340887";"2";"LOJA";"295,995";"0,0000";"1406,895";"6677,895"
"340887";"3";"LOJA";"385,245";"0,0000";"1837,395";"8714,895"
"340887";"4";"LOJA";"295,995";"0,0000";"1406,895";"6677,895"
"340887";"5";"LOJA";"392,595";"0,0000";"1868,895";"8882,895"
"340887";"6";"LOJA";"281,295";"0,0000";"1343,895";"6362,895"
"340887";"7";"LOJA";"315,945";"0,0000";"1501,395";"7150,395"
"340887";"8";"LOJA";"381,045";"0,0000";"1816,395";"8620,395"
"340887";"9";"LOJA";"385,245";"0,0000";"1837,395";"8714,895"
"340887";"92";"CD";"366,45";"0,0000";"1745,1";"8288,7"
"341154";"1";"LOJA";"426,195";"0,0000";"2026,395";"9638,895"
"341154";"2";"LOJA";"262,395";"0,0000";"1879,395";"8956,395"
"341154";"3";"LOJA";"375,795";"0,0000";"1784,895";"8504,895"
"341154";"4";"LOJA";"262,395";"0,0000";"1879,395";"8956,395"
"341154";"5";"LOJA";"435,645";"0,0000";"2078,895";"9848,895"
"341154";"6";"LOJA";"326,445";"0,0000";"1553,895";"7381,395"
"341154";"7";"LOJA";"348,495";"0,0000";"1658,895";"7885,395"
"341154";"8";"LOJA";"381,045";"0,0000";"1816,395";"8630,895"
"341154";"9";"LOJA";"375,795";"0,0000";"1784,895";"8504,895"
"341154";"92";"CD";"408,45";"0,0000";"1944,6";"9238,95"
"341155";"1";"LOJA";"367,395";"0,0000";"1753,395";"8326,395"
"341155";"2";"LOJA";"324,345";"0,0000";"1543,395";"7339,395"
"341155";"3";"LOJA";"314,895";"0,0000";"1501,395";"7129,395"
"341155";"4";"LOJA";"324,345";"0,0000";"1543,395";"7339,395"
"341155";"5";"LOJA";"314,895";"0,0000";"1501,395";"7129,395"
"341155";"6";"LOJA";"314,895";"0,0000";"1501,395";"7129,395"
"341155";"7";"LOJA";"314,895";"0,0000";"1501,395";"7129,395"
"341155";"8";"LOJA";"321,195";"0,0000";"1532,895";"7265,895"
"341155";"9";"LOJA";"314,895";"0,0000";"1501,395";"7129,395"
"341155";"92";"CD";"314,895";"0,0000";"1501,395";"7129,395"
"341155";"93";"CD";"314,895";"0,0000";"1501,395";"7129,395"
"341628";"1";"LOJA";"3727,395";"0,0000";"";""
"341628";"2";"LOJA";"3695,895";"0,0000";"";""
"341628";"3";"LOJA";"2509,395";"0,0000";"";""
"341628";"4";"LOJA";"3695,895";"0,0000";"";""
"341628";"5";"LOJA";"3265,395";"0,0000";"";""
"341628";"6";"LOJA";"3622,395";"0,0000";"";""
"341628";"7";"LOJA";"3265,395";"0,0000";"";""
"341628";"8";"LOJA";"3506,895";"0,0000";"";""
"341628";"9";"LOJA";"2509,395";"0,0000";"";""
"341628";"92";"CD";"3695,895";"0,0000";"";""
"341628";"93";"CD";"3475,395";"0,0000";"";""
"341888";"1";"LOJA";"48,195";"0,0000";"3244,395";"6226,395"
"341888";"2";"LOJA";"48,195";"0,0000";"3244,395";"6226,395"
"341888";"3";"LOJA";"51,345";"0,0000";"3454,395";"6635,895"
"341888";"4";"LOJA";"48,195";"0,0000";"3244,395";"6226,395"
"341888";"5";"LOJA";"51,345";"0,0000";"3454,395";"6635,895"
"341888";"6";"LOJA";"46,095";"0,0000";"3097,395";"5942,895"
"341888";"7";"LOJA";"47,145";"0,0000";"3170,895";"6089,895"
"341888";"8";"LOJA";"48,195";"0,0000";"3244,395";"6226,395"
"341888";"9";"LOJA";"51,345";"0,0000";"3454,395";"6635,895"
"341888";"92";"CD";"48,195";"0,0000";"3244,395";"6226,395"
"341984";"1";"LOJA";"177,45";"0,0000";"1014,195";"4819,395"
"341984";"2";"LOJA";"177,45";"0,0000";"1014,195";"4819,395"
"341984";"3";"LOJA";"177,45";"0,0000";"1014,195";"4819,395"
"341984";"4";"LOJA";"177,45";"0,0000";"1014,195";"4819,395"
"341984";"5";"LOJA";"187,95";"0,0000";"1070,895";"5081,895"
"341984";"6";"LOJA";"156,45";"0,0000";"894,495";"4252,395"
"341984";"7";"LOJA";"187,95";"0,0000";"1070,895";"5081,895"
"341984";"8";"LOJA";"178,395";"0,0000";"1017,345";"4829,895"
"341984";"9";"LOJA";"177,45";"0,0000";"1014,195";"4819,395"
"341984";"92";"CD";"177,45";"0,0000";"1014,195";"4819,395"
"341984";"93";"CD";"156,45";"0,0000";"894,495";"4252,395"
"342066";"1";"LOJA";"91,245";"0,0000";"6142,395";"11791,395"
"342066";"2";"LOJA";"87,045";"0,0000";"5858,895";"11245,395"
"342066";"3";"LOJA";"87,045";"0,0000";"5858,895";"11245,395"
"342066";"4";"LOJA";"87,045";"0,0000";"5858,895";"11245,395"
"342066";"5";"LOJA";"94,395";"0,0000";"6353,55";"12198,9"
"342066";"6";"LOJA";"83,895";"0,0000";"5648,895";"10846,395"
"342066";"7";"LOJA";"82,845";"27,8834";"5575,395";"10709,895"
"342066";"8";"LOJA";"73,395";"0,0000";"5859";"11248,65"
"342066";"9";"LOJA";"87,045";"0,0000";"5858,895";"11245,395"
"342066";"92";"CD";"87,045";"0,0000";"5858,895";"11245,395"
"342093";"1";"LOJA";"403,095";"0,0000";"1921,395";"9113,895"
"342093";"2";"LOJA";"410,445";"0,0000";"1952,895";"9281,895"
"342093";"3";"LOJA";"369,495";"0,0000";"1763,895";"8357,895"
"342093";"4";"LOJA";"410,445";"0,0000";"1952,895";"9281,895"
"342093";"5";"LOJA";"395,745";"0,0000";"1879,395";"8956,395"
"342093";"6";"LOJA";"415,695";"0,0000";"1984,395";"9407,895"
"342093";"7";"LOJA";"392,595";"0,0000";"1868,895";"8882,895"
"342093";"8";"LOJA";"427,245";"0,0000";"2036,895";"9659,895"
"342093";"9";"LOJA";"369,495";"0,0000";"1763,895";"8357,895"
"342093";"92";"CD";"366,45";"0,0000";"1745,1";"8288,7"
"342093";"93";"CD";"334,95";"0,0000";"1594,95";"7575,75"
"342337";"1";"LOJA";"303,45";"0,0000";"1448,895";"6877,395"
"342337";"2";"LOJA";"303,45";"0,0000";"1448,895";"6877,395"
"342337";"3";"LOJA";"315,945";"0,0000";"1501,395";"7150,395"
"342337";"4";"LOJA";"303,45";"0,0000";"1448,895";"6877,395"
"342337";"5";"LOJA";"303,45";"0,0000";"1448,895";"6877,395"
"342337";"6";"LOJA";"315,945";"0,0000";"1501,395";"7150,395"
"342337";"7";"LOJA";"303,45";"0,0000";"1448,895";"6877,395"
"342337";"8";"LOJA";"315,945";"0,0000";"1501,395";"7150,395"
"342337";"9";"LOJA";"303,45";"0,0000";"1448,895";"6877,395"
"342337";"92";"CD";"303,45";"0,0000";"1448,895";"6877,395"
"342337";"93";"CD";"303,45";"0,0000";"1448,895";"6877,395"
"343018";"1";"LOJA";"62,895";"0,0000";"4231,395";"8126,895"
"343018";"2";"LOJA";"62,895";"0,0000";"4231,395";"8126,895"
"343018";"3";"LOJA";"52,395";"0,0000";"3526,95";"6771,45"
"343018";"4";"LOJA";"62,895";"0,0000";"4231,395";"8126,895"
"343018";"5";"LOJA";"59,745";"0,0000";"4021,395";"7717,395"
"343018";"6";"LOJA";"58,695";"0,0000";"3947,895";"7580,895"
"343018";"7";"LOJA";"59,745";"0,0000";"17289,3";"0"
"343018";"8";"LOJA";"62,895";"0,0000";"4231,395";"8126,895"
"343018";"9";"LOJA";"52,395";"0,0000";"3526,95";"6771,45"
"343018";"92";"CD";"62,895";"0,0000";"4231,395";"8126,895"
"343150";"1";"LOJA";"388,395";"0,0000";"2215,395";"35080,395"
"343150";"2";"LOJA";"399,945";"0,0000";"2288,895";"36182,895"
"343150";"3";"LOJA";"388,395";"0,0000";"2215,395";"35080,395"
"343150";"4";"LOJA";"399,945";"0,0000";"2288,895";"36182,895"
"343150";"5";"LOJA";"399,945";"0,0000";"2288,895";"36182,895"
"343150";"6";"LOJA";"388,395";"0,0000";"2215,395";"35080,395"
"343150";"7";"LOJA";"420,945";"0,0000";"2404,395";"38083,395"
"343150";"8";"LOJA";"399,945";"0,0000";"2288,895";"36182,895"
"343150";"9";"LOJA";"388,395";"0,0000";"2215,395";"35080,395"
"343150";"92";"CD";"376,95";"0,0000";"2153,55";"34105,05"
"343153";"1";"LOJA";"208,95";"0,0000";"995,4";"1497,3"
"343153";"2";"LOJA";"208,95";"0,0000";"995,4";"1497,3"
"343153";"3";"LOJA";"208,95";"0,0000";"995,4";"1497,3"
"343153";"4";"LOJA";"208,95";"0,0000";"995,4";"1497,3"
"343153";"5";"LOJA";"208,95";"0,0000";"995,4";"1497,3"
"343153";"6";"LOJA";"208,95";"0,0000";"995,4";"1497,3"
"343153";"7";"LOJA";"208,95";"0,0000";"995,4";"1497,3"
"343153";"8";"LOJA";"208,95";"0,0000";"995,4";"1497,3"
"343153";"9";"LOJA";"208,95";"0,0000";"995,4";"1497,3"
"343153";"92";"CD";"208,95";"0,0000";"995,4";"1497,3"
"343153";"93";"CD";"208,95";"0,0000";"995,4";"1497,3"
"343334";"1";"LOJA";"6551,895";"0,0000";"";""
"343334";"2";"LOJA";"4703,895";"0,0000";"";""
"343334";"3";"LOJA";"6488,895";"0,0000";"";""
"343334";"4";"LOJA";"4703,895";"0,0000";"";""
"343334";"5";"LOJA";"6488,895";"0,0000";"";""
"343334";"6";"LOJA";"6299,895";"0,0000";"";""
"343334";"7";"LOJA";"6299,895";"0,0000";"";""
"343334";"8";"LOJA";"6299,895";"0,0000";"";""
"343334";"9";"LOJA";"6488,895";"0,0000";"";""
"343334";"92";"CD";"4703,895";"0,0000";"";""
"343334";"93";"CD";"6299,895";"0,0000";"";""
"343337";"1";"LOJA";"6193,95";"0,0000";"";""
"343337";"2";"LOJA";"3643,395";"0,0000";"";""
"343337";"3";"LOJA";"6195";"0,0000";"";""
"343337";"4";"LOJA";"3643,395";"0,0000";"";""
"343337";"5";"LOJA";"6667,395";"0,0000";"";""
"343337";"6";"LOJA";"6089,895";"0,0000";"";""
"343337";"7";"LOJA";"6193,95";"0,0000";"";""
"343337";"8";"LOJA";"6193,95";"0,0000";"";""
"343337";"9";"LOJA";"6195";"0,0000";"";""
"343337";"92";"CD";"3643,395";"0,0000";"";""
"343337";"93";"CD";"6131,895";"0,0000";"";""
"343684";"1";"LOJA";"5,355";"0,0000";"121,695";""
"343684";"2";"LOJA";"5,145";"0,0000";"117,495";""
"343684";"3";"LOJA";"4,095";"0,0000";"93,345";""
"343684";"4";"LOJA";"5,145";"0,0000";"117,495";""
"343684";"5";"LOJA";"4,515";"0,0000";"102,795";""
"343684";"6";"LOJA";"4,305";"0,0000";"98,595";""
"343684";"7";"LOJA";"4,1895";"0,0000";"0";""
"343684";"8";"LOJA";"5,355";"0,0000";"121,695";""
"343684";"9";"LOJA";"4,095";"0,0000";"93,345";""
"343684";"92";"CD";"5,145";"0,0000";"117,495";""
"344180";"1";"LOJA";"629,895";"25,0042";"";""
"344180";"2";"LOJA";"629,895";"25,0042";"";""
"344180";"3";"LOJA";"629,895";"25,0042";"";""
"344180";"4";"LOJA";"629,895";"25,0042";"";""
"344180";"5";"LOJA";"629,895";"25,0042";"";""
"344180";"6";"LOJA";"629,895";"25,0042";"";""
"344180";"7";"LOJA";"629,895";"25,0042";"";""
"344180";"8";"LOJA";"629,895";"25,0042";"";""
"344180";"9";"LOJA";"629,895";"25,0042";"";""
"344180";"92";"CD";"629,895";"25,0042";"";""
"344180";"93";"CD";"629,895";"25,0042";"";""
"344309";"1";"LOJA";"26,145";"0,0000";"356,895";"1690,395"
"344309";"2";"LOJA";"27,195";"0,0000";"371,595";"1763,895"
"344309";"3";"LOJA";"28,245";"0,0000";"385,245";"1826,895"
"344309";"4";"LOJA";"27,195";"0,0000";"371,595";"1763,895"
"344309";"5";"LOJA";"31,395";"0,0000";"428,4";"2033,85"
"344309";"6";"LOJA";"26,145";"0,0000";"356,895";"1690,395"
"344309";"7";"LOJA";"31,395";"0,0000";"428,4";"2033,85"
"344309";"8";"LOJA";"26,145";"0,0000";"356,895";"1690,395"
"344309";"9";"LOJA";"27,195";"0,0000";"0";"0"
"344309";"92";"CD";"26,145";"0,0000";"356,895";"1690,395"
"344309";"93";"CD";"26,145";"0,0000";"356,895";"1690,395"
"344696";"1";"LOJA";"192,045";"0,0000";"1102,395";"5207,895"
"344696";"2";"LOJA";"185,745";"0,0000";"1060,395";"5039,895"
"344696";"3";"LOJA";"167,895";"0,0000";"959,595";"4556,895"
"344696";"4";"LOJA";"185,745";"0,0000";"1060,395";"5039,895"
"344696";"5";"LOJA";"185,745";"0,0000";"1060,395";"5039,895"
"344696";"6";"LOJA";"185,745";"0,0000";"1060,395";"5039,895"
"344696";"7";"LOJA";"178,395";"0,0000";"1019,445";"4840,395"
"344696";"8";"LOJA";"192,045";"0,0000";"1102,395";"5207,895"
"344696";"9";"LOJA";"167,895";"0,0000";"959,595";"4556,895"
"344696";"92";"CD";"178,395";"0,0000";"1019,445";"4840,395"
"344696";"93";"CD";"178,395";"0,0000";"1019,445";"4840,395"
"344697";"1";"LOJA";"399,945";"0,0000";"2288,895";"36182,895"
"344697";"2";"LOJA";"388,395";"0,0000";"2215,395";"35080,395"
"344697";"3";"LOJA";"388,395";"0,0000";"2215,395";"35080,395"
"344697";"4";"LOJA";"388,395";"0,0000";"2215,395";"35080,395"
"344697";"5";"LOJA";"399,945";"0,0000";"2288,895";"36182,895"
"344697";"6";"LOJA";"388,395";"0,0000";"2215,395";"35080,395"
"344697";"7";"LOJA";"408,345";"0,0000";"2330,895";"36949,395"
"344697";"8";"LOJA";"388,395";"0,0000";"2215,395";"35080,395"
"344697";"9";"LOJA";"388,395";"0,0000";"2215,395";"35080,395"
"344697";"92";"CD";"399";"0,0000";"2279,55";"36090,6"
"344697";"93";"CD";"399";"0,0000";"2279,55";"36090,6"
"344738";"1";"LOJA";"185,745";"0,0000";"1060,395";"5039,895"
"344738";"2";"LOJA";"178,395";"0,0000";"1019,445";"4840,395"
"344738";"3";"LOJA";"167,895";"0,0000";"959,595";"4556,895"
"344738";"4";"LOJA";"178,395";"0,0000";"1019,445";"4840,395"
"344738";"5";"LOJA";"185,745";"0,0000";"1060,395";"5039,895"
"344738";"6";"LOJA";"178,395";"0,0000";"1019,445";"4840,395"
"344738";"7";"LOJA";"178,395";"0,0000";"1019,445";"4840,395"
"344738";"8";"LOJA";"178,395";"0,0000";"1019,445";"4840,395"
"344738";"9";"LOJA";"167,895";"0,0000";"959,595";"4556,895"
"344738";"92";"CD";"178,395";"0,0000";"1019,445";"4840,395"
"344738";"93";"CD";"178,395";"0,0000";"1019,445";"4840,395"
"345938";"1";"LOJA";"55,545";"0,0000";"504,945";"2393,895"
"345938";"2";"LOJA";"55,545";"0,0000";"504,945";"2393,895"
"345938";"3";"LOJA";"52,395";"0,0000";"476,595";"2267,895"
"345938";"4";"LOJA";"55,545";"0,0000";"504,945";"2393,895"
"345938";"5";"LOJA";"55,545";"0,0000";"504,945";"2393,895"
"345938";"6";"LOJA";"55,545";"0,0000";"504,945";"2393,895"
"345938";"7";"LOJA";"52,395";"0,0000";"476,595";"2267,895"
"345938";"8";"LOJA";"55,545";"0,0000";"504,945";"2393,895"
"345938";"9";"LOJA";"52,395";"0,0000";"476,595";"2267,895"
"345938";"92";"CD";"52,395";"0,0000";"476,595";"2267,895"
"345938";"93";"CD";"52,395";"0,0000";"476,595";"2267,895"
"346234";"1";"LOJA";"397,95";"0,0000";"757,995";"3601,395"
"346234";"2";"LOJA";"431,445";"0,0000";"822,045";"0"
"346234";"3";"LOJA";"414,645";"0,0000";"790,545";"3748,395"
"346234";"4";"LOJA";"414,645";"0,0000";"790,545";"3758,895"
"346234";"5";"LOJA";"427,245";"0,0000";"813,645";"3863,895"
"346234";"6";"LOJA";"414,645";"0,0000";"790,545";"3748,395"
"346234";"7";"LOJA";"414,645";"0,0000";"790,545";"3748,395"
"346234";"8";"LOJA";"397,95";"0,0000";"757,995";"3601,395"
"346234";"9";"LOJA";"414,645";"0,0000";"790,545";"3748,395"
"346234";"92";"CD";"397,95";"0,0000";"757,995";"3601,395"
"346234";"93";"CD";"397,95";"0,0000";"757,995";"3601,395"
"346310";"1";"LOJA";"972,3";"0,0000";"2778,3";"7917"
"346310";"2";"LOJA";"991,095";"0,0000";"2834,895";"8074,395"
"346310";"3";"LOJA";"1021,545";"0,0000";"2918,895";"8315,895"
"346310";"4";"LOJA";"991,095";"0,0000";"2834,895";"8074,395"
"346310";"5";"LOJA";"962,85";"0,0000";"2751";"7840,35"
"346310";"6";"LOJA";"934,5";"0,0000";"2670,15";"7609,35"
"346310";"7";"LOJA";"1049,895";"0,0000";"3002,895";"8546,895"
"346310";"8";"LOJA";"934,5";"0,0000";"2670,15";"7609,35"
"346310";"9";"LOJA";"1021,545";"0,0000";"2918,895";"8315,895"
"346310";"92";"CD";"991,095";"0,0000";"2834,895";"8074,395"
"346395";"1";"LOJA";"3002,895";"0,0000";"";""
"346395";"2";"LOJA";"3002,895";"0,0000";"";""
"346395";"3";"LOJA";"3034,395";"0,0000";"";""
"346395";"4";"LOJA";"3002,895";"0,0000";"";""
"346395";"5";"LOJA";"3002,895";"0,0000";"";""
"346395";"6";"LOJA";"2854,95";"0,0000";"";""
"346395";"7";"LOJA";"2813,895";"0,0000";"";""
"346395";"8";"LOJA";"3034,395";"0,0000";"";""
"346395";"9";"LOJA";"3034,395";"0,0000";"";""
"346395";"92";"CD";"2854,95";"0,0000";"";""
"346395";"93";"CD";"2854,95";"0,0000";"";""
"346615";"1";"LOJA";"62,895";"0,0000";"360,045";"1711,395"
"346615";"2";"LOJA";"62,895";"0,0000";"360,045";"1711,395"
"346615";"3";"LOJA";"62,895";"0,0000";"360,045";"1711,395"
"346615";"4";"LOJA";"62,895";"0,0000";"360,045";"1711,395"
"346615";"5";"LOJA";"62,895";"0,0000";"360,045";"1711,395"
"346615";"6";"LOJA";"62,895";"0,0000";"360,045";"1711,395"
"346615";"7";"LOJA";"62,895";"0,0000";"360,045";"1711,395"
"346615";"8";"LOJA";"62,895";"0,0000";"360,045";"1711,395"
"346615";"9";"LOJA";"62,895";"0,0000";"360,045";"1711,395"
"346615";"92";"CD";"62,895";"0,0000";"360,045";"1711,395"
"347230";"1";"LOJA";"11,445";"0,0000";"260,295";""
"347230";"2";"LOJA";"11,445";"0,0000";"260,295";""
"347230";"3";"LOJA";"6,09";"0,0000";"138,495";""
"347230";"4";"LOJA";"11,445";"0,0000";"260,295";""
"347230";"5";"LOJA";"3,57";"0,0000";"81,9";""
"347230";"6";"LOJA";"6,51";"0,0000";"0";""
"347230";"7";"LOJA";"7,455";"0,0000";"0";""
"347230";"8";"LOJA";"11,445";"0,0000";"260,295";""
"347230";"9";"LOJA";"7,875";"0,0000";"179,445";""
"347230";"92";"CD";"10,395";"0,0000";"236,145";""
"347263";"1";"LOJA";"36,645";"31,5186";"2466,45";"4735,5"
"347263";"2";"LOJA";"38,745";"0,0000";"2603,895";"5008,395"
"347263";"3";"LOJA";"20,9895";"0,0000";"1417,395";"2719,395"
