"CODIGO";"DIGITO";"DESCRICAO";"NIVEL_1";"NIVEL_2";"NIVEL_3";"EMBALAGEM_FORNECEDOR";"EMBALAGEM_COMPRA";"CONVERSAO_COMPRA_ARMAZENAGEM";"UNIDADE_ESTOQUE";"EMBALAGEM_VENDA_0";"EMBALAGEM_VENDA_1";"EMBALAGEM_VENDA_2";"CD_VOLTAGEM"
"464818";"8";"PORCEL.A 58X58 EBR.PARQ.CAFE  1,68M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-67,2-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"464857";"9";"POTE VID.HERM.1.0L             24462";"B - UTILIDADES DOMESTICAS";"BE - ARMAZENAR";"BEC - POTES - PRESENTES";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"464858";"7";"POTE VID.HERM.1.5L             24463";"B - UTILIDADES DOMESTICAS";"BE - ARMAZENAR";"BEC - POTES - PRESENTES";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"464863";"3";"UTENSILIOS BANH.VID.2PC     PT 24448";"U - METAIS E ACESSORIOS";"UC - ACESSORIOS PARA BANHEIRO";"UCI - UTENSILIOS PARA BANHEIRO";"CX-6-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
"464864";"1";"MEDIDOR COLHER IX              24478";"B - UTILIDADES DOMESTICAS";"BF - UTENSILIOS PARA PREPARACAO";"BFH - MEDIDORES DE ALIMENTOS";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"464887";"0";"BOMBA VIBRATORIA SAPPO ECO FIT  M220";"M - MAQUINAS E MOTORES";"MA - BOMBAS E FILTROS";"MAB - BOMBAS VIBRATORIAS";"CX-2-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"2"
"464888";"9";"BOMBA VIBRATORIA SAPPO ECO FIT  M127";"M - MAQUINAS E MOTORES";"MA - BOMBAS E FILTROS";"MAB - BOMBAS VIBRATORIAS";"CX-2-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"1"
"464893";"5";"TOALHA VISITA 30X45 ARTESANALLE   AM";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCB - TOALHA DE LAVABO E ROSTO";"CX-60-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"465042";"5";"ABAJUR SISAL 1LP E27            AS-1";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBG - ABAJURES";"CX-5-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"465095";"6";"PISO FELP. ROYAL 45X70       CR 7547";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCC - TOALHAS DE PISO";"CX-42-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";""
"465096";"4";"PISO FELP. ROYAL 45X70       AZ 6378";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCC - TOALHAS DE PISO";"CX-24-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";""
"465097";"2";"PISO FELP. ROYAL 45X70 AZ CLARO 5688";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCC - TOALHAS DE PISO";"CX-42-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";""
"465210";"0";"CER.A 80X80 ESM.PSI80050R     2,59M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAA - PISOS CERAMICOS";"PL-82,88-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"465256";"8";"TOALHA MESA 078X078 LUNA       26998";"K - CAMA, MESA E BANHO";"KB - MESA";"KBG - TOALHAS DE MESA";"CX-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"465260";"6";"TOALHA MESA 140X210 CHARLOTTE  28798";"K - CAMA, MESA E BANHO";"KB - MESA";"KBG - TOALHAS DE MESA";"CX-17-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"465266";"5";"PANO COPA P/BORDAR VIGO         7551";"K - CAMA, MESA E BANHO";"KB - MESA";"KBH - PANOS DE COPA E FOGAO";"CX-36-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"465267";"3";"PANO COPA P/BORDAR VIGO         7521";"K - CAMA, MESA E BANHO";"KB - MESA";"KBH - PANOS DE COPA E FOGAO";"CX-36-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"465268";"1";"PANO COPA P/BORDAR VIGO         7141";"K - CAMA, MESA E BANHO";"KB - MESA";"KBH - PANOS DE COPA E FOGAO";"CX-36-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"465330";"0";"ALMOFADA 40X40  AUTH. MAOS   495116";"V - DECORACAO";"VA - OBJETOS PARA SALA E QUARTO";"VAS - ALMOFADAS";"FD-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"465335";"1";"ALMOFADA 40X40  AUTH. ONDAS   495125";"V - DECORACAO";"VA - OBJETOS PARA SALA E QUARTO";"VAS - ALMOFADAS";"FD-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"465336";"0";"ALMOFADA 40X40  AUTH. ESFERA  495126";"V - DECORACAO";"VA - OBJETOS PARA SALA E QUARTO";"VAS - ALMOFADAS";"FD-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"465586";"9";"LAV.ROUPA 13KG FV5013WC4A    BR M220";"D - ELETROS";"DD - LAVADORAS E SECADORES";"DDA - LAVADORAS DE ROUPAS";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"2"
"465696";"2";"PORTA-SHAMPOO REGISTRO BR     OR0082";"U - METAIS E ACESSORIOS";"UC - ACESSORIOS PARA BANHEIRO";"UCB - ACESSORIOS PARA BANHEIRO";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"465697";"0";"PORTA-SHAMPOO BOX      CR     OR0203";"U - METAIS E ACESSORIOS";"UC - ACESSORIOS PARA BANHEIRO";"UCB - ACESSORIOS PARA BANHEIRO";"CX-6-UN";"CX-1-CX";"6,000000";"UN";"UN-1-UN";"CX-6-UN";"EB-30-UN";"0"
"465734";"9";"PORTA-FRIOS PLS RET. DUPLO   VD 1171";"B - UTILIDADES DOMESTICAS";"BI - ACESSORIOS PARA SERVIR - PLASTICOS";"BID - PORTA ALIMENTOS - PLASTICOS";"CX-28-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"465808";"6";"TV LED 43 HDR SMT 4K  QN43QN90CAGXZD";"R - ELETRONICOS";"RA - IMAGEM";"RAA - TVS";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"465819";"1";"TV LED 65 HDR SMT 8K NEO QLED QN65QN";"R - ELETRONICOS";"RA - IMAGEM";"RAA - TVS";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"465821";"3";"EXTRATOR SUCO  1/2HP EX SUPER   MBIV";"N - INDUSTRIAL E NEGOCIOS";"NC - PROCESSADORES INDUSTRIAIS";"NCE - EXTRATORES";"CX-4-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"465826";"4";"LIQUID.INDL 2,0L BAIXA ROT.LS02 MBIV";"N - INDUSTRIAL E NEGOCIOS";"NC - PROCESSADORES INDUSTRIAIS";"NCB - LIQUIDIFICADORES";"CX-4-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"465827";"2";"LIQUID.INDL 6,0L BAIXA ROT.LS06 MBIV";"N - INDUSTRIAL E NEGOCIOS";"NC - PROCESSADORES INDUSTRIAIS";"NCB - LIQUIDIFICADORES";"CX-4-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"465828";"0";"LIQUID.INDL 10L  BAIXA ROT.LS10 MBIV";"N - INDUSTRIAL E NEGOCIOS";"NC - PROCESSADORES INDUSTRIAIS";"NCB - LIQUIDIFICADORES";"CX-4-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"465844";"2";"TOALHA JG 2PC DUAL AIR CINTA VD 1844";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCD - JOGOS DE TOALHAS";"CX-6-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
"465845";"0";"TOALHA JG 2PC DUAL AIR CINTA BG 1436";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCD - JOGOS DE TOALHAS";"CX-6-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
"465846";"9";"TOALHA JG 2PC DUAL AIR CINTA RS 3221";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCD - JOGOS DE TOALHAS";"CX-6-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
"465858";"2";"TOALHA BNH HANNAH 77X150 VD     1158";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCA - TOALHAS DE BANHO";"CX-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"465861";"2";"TOALHA BNH HANNAH 77X150 RX     1334";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCA - TOALHAS DE BANHO";"CX-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"465865";"5";"TOALHA RST HANNAH 48X80 VD      1158";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCB - TOALHA DE LAVABO E ROSTO";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"465868";"0";"TOALHA RST HANNAH 48X80 RX      1334";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCB - TOALHA DE LAVABO E ROSTO";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"465979";"1";"PANELEIRO 70CM 2P/2G    BR/NT 500693";"O - MOVEIS";"OD - COZINHA E AREA DE SERVICO";"ODI - PANELEIROS";"UN-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466026";"9";"PORTA-SHAMPOO BOX       CR    OR0224";"U - METAIS E ACESSORIOS";"UC - ACESSORIOS PARA BANHEIRO";"UCB - ACESSORIOS PARA BANHEIRO";"CX-6-UN";"CX-1-CX";"6,000000";"UN";"UN-1-UN";"CX-6-UN";"EB-30-UN";"0"
"466073";"0";"TAPETE BANH. 38X58 RELAX        SORT";"U - METAIS E ACESSORIOS";"UC - ACESSORIOS PARA BANHEIRO";"UCF - TAPETES DE BANHEIRO";"CX-48-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466112";"5";"CORTINA 200X160 PTK LISA SLIM     TP";"V - DECORACAO";"VF - CORTINAS";"VFA - CORTINAS";"CX-5-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";"EB-10-UN";" ";"0"
"466115";"0";"LUSTRE LED NE 45W DO    LP-602D 5807";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBA - LUSTRES E PENDENTES";"CX-5-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"466125";"7";"CADEIRA POLIP VANDA               VD";"O - MOVEIS";"OA - SALA DE ESTAR E JANTAR";"OAW - CADEIRAS PARA SALA E COZINHA";"PT-4-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466126";"5";"CADEIRA POLIP ALICE               VD";"O - MOVEIS";"OA - SALA DE ESTAR E JANTAR";"OAW - CADEIRAS PARA SALA E COZINHA";"CX-4-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466269";"5";"FONTE P/LED DIMERI.    40W IP20 MBIV";"I - ILUMINACAO";"IE - ACESSORIOS E COMPONENTES";"IEE - DRIVERS";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466289";"0";"FIXA CUBA/ESPELHO BR            400G";"S - TINTAS E QUIMICOS";"SC - ADERENTES E VEDADORES";"SCC - ADESIVOS, MASSAS E COLAS";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"466292";"0";"VEDAFLEX MASTIQUE PU CZ         800G";"S - TINTAS E QUIMICOS";"SC - ADERENTES E VEDADORES";"SCB - VEDACAO";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"466353";"5";"TOALHA BNH CELINE AM            1451";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCA - TOALHAS DE BANHO";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466354";"3";"TOALHA BNH CELINE BG            1534";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCA - TOALHAS DE BANHO";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466367";"5";"NICHO 30X60 EMB.BEGE MATTE  18501001";"U - METAIS E ACESSORIOS";"UC - ACESSORIOS PARA BANHEIRO";"UCB - ACESSORIOS PARA BANHEIRO";"CX-3-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";"EB-3-UN";"EB-9-UN";"0"
"466373";"0";"RIPADO ENC.280X12 GOLD      01809 UN";"C - PISOS E REVESTIMENTOS";"CB - NAO CERAMICOS";"CBD - PISOS LAMINADOS";"CX-9-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";"EB-9-UN";"EB-18-UN";"0"
"466386";"1";"REVEST.A 7X26 ANGRA OCEAN MT  1,07M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAC - REVESTIMENTOS";"CX-51,36-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"466401";"9";"FITA LED 5M  IP20 12W/M  AM IR80 12V";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBO - FITAS DE LED";"CX-100-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466402";"7";"FITA LED 5M  IP20 12W/M  NE IR80 12V";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBO - FITAS DE LED";"CX-100-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466419";"1";"PORCEL.A 60X120ESM.KHAL.WH EXT1,44M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-57,6-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"466422";"1";"PORCEL.A 19X90 ESM.KHAL.WH EXT1,54M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-69,3-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"466424";"8";"REVEST.A 30X90 ZEUS MARFIM MT 1,62M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAC - REVESTIMENTOS";"PL-77,76-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"466425";"6";"PORCEL.A 60X60 ESM.BAL.CAM.EXT1,80M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-64,8-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"466427";"2";"REVEST.A 10X10 CAPRI AGAVE MT 1,92M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAC - REVESTIMENTOS";"PL-138,24-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"466428";"0";"REVEST.A 10X10 CAPRI MARIN.MT 1,92M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAC - REVESTIMENTOS";"PL-172,8-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"466432";"9";"REVEST.A 30X90 ARGOS MARFIM MT1,62M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAC - REVESTIMENTOS";"PL-68,04-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"466500";"7";"PISO VINIL.LVT 19X130 RAVENA  5,92M2";"C - PISOS E REVESTIMENTOS";"CB - NAO CERAMICOS";"CBE - PISOS VINILICOS";"PL-325,6-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"466502";"3";"PANELEIRO CANTONEIRA 26CM     707931";"O - MOVEIS";"OD - COZINHA E AREA DE SERVICO";"ODI - PANELEIROS";"UN-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466504";"0";"PANELEIRO 40CM 3P         BR 7032670";"O - MOVEIS";"OD - COZINHA E AREA DE SERVICO";"ODI - PANELEIROS";"UN-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466539";"2";"VENT.COL.40CM 3V        VF4C PT M220";"D - ELETROS";"DA - AR E VENTILACAO";"DAO - VENTILADORES DE COLUNA";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"2"
"466540";"6";"VENT.COL.40CM 3V        VF4C PT M127";"D - ELETROS";"DA - AR E VENTILACAO";"DAO - VENTILADORES DE COLUNA";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"1"
"466583";"0";"COLCHA SOLTE+P.TRAV 2PC PARIS SORT16";"K - CAMA, MESA E BANHO";"KA - CAMA";"KAD - COBRE LEITOS E COLCHAS";"CX-10-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466584";"8";"COLCHA CASAL+P.TRAV 3PC PARIS SORT16";"K - CAMA, MESA E BANHO";"KA - CAMA";"KAD - COBRE LEITOS E COLCHAS";"CX-10-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466585";"6";"COLCHA QUEEN+P.TRAV 3PC PARIS SORT16";"K - CAMA, MESA E BANHO";"KA - CAMA";"KAD - COBRE LEITOS E COLCHAS";"CX-10-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466593";"7";"LAMP.LED PAR30 9,8W AM          MBIV";"I - ILUMINACAO";"IA - LAMPADAS";"IAA - LAMPADAS LED";"CX-10-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"466620";"8";"RODAPE TEC 10CM    FRIS/BR 2.40ML/UN";"C - PISOS E REVESTIMENTOS";"CB - NAO CERAMICOS";"CBC - RODAPES, RODAMEIOS E RODATETOS";"PL-120-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";"CX-10-UN";" ";""
"466622";"4";"RODAPE TEC 15CM    FRIS/BR 2.40ML/UN";"C - PISOS E REVESTIMENTOS";"CB - NAO CERAMICOS";"CBC - RODAPES, RODAMEIOS E RODATETOS";"CX-72-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";"CX-6-UN";" ";"0"
"466666";"6";"GARRAFA TERM.1L ROLHA        VM 1808";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBI - BULES E GARRAFAS TERMICAS";"CX-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466684";"4";"CANECA CAFE VID.263ML        1092542";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBF - CANECAS - PRESENTES";"CX-16-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466700";"0";"COPO CERVEJA VID.380ML       1100932";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBE - COPOS E JOGOS DE COPOS";"CX-24-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466706";"9";"COPO APERIT.VID.95ML         1096889";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBE - COPOS E JOGOS DE COPOS";"CX-24-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466708";"5";"P.ALGODAO/COTON.           AZ PAC700";"U - METAIS E ACESSORIOS";"UC - ACESSORIOS PARA BANHEIRO";"UCI - UTENSILIOS PARA BANHEIRO";"CX-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466711";"5";"P.ESCOVA ACR.C/T           AZ PEC700";"U - METAIS E ACESSORIOS";"UC - ACESSORIOS PARA BANHEIRO";"UCI - UTENSILIOS PARA BANHEIRO";"CX-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466713";"1";"P.SABONETE PLS 300ML      AZ PSC 700";"U - METAIS E ACESSORIOS";"UC - ACESSORIOS PARA BANHEIRO";"UCI - UTENSILIOS PARA BANHEIRO";"CX-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466714";"0";"P.SABONETE PLS 300ML      CH PSC 700";"U - METAIS E ACESSORIOS";"UC - ACESSORIOS PARA BANHEIRO";"UCI - UTENSILIOS PARA BANHEIRO";"CX-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466715";"8";"PORTA-ESCOVA ACR.C/T       BG PEG722";"U - METAIS E ACESSORIOS";"UC - ACESSORIOS PARA BANHEIRO";"UCI - UTENSILIOS PARA BANHEIRO";"CX-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466716";"6";"P.SABONETE PLS 400ML      BG PSG 723";"U - METAIS E ACESSORIOS";"UC - ACESSORIOS PARA BANHEIRO";"UCI - UTENSILIOS PARA BANHEIRO";"CX-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466739";"5";"GUARDANAPO TEC.04UN         RS 48301";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBZ - GUARDANAPOS DE TECIDO";"CX-12-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
"466740";"9";"BALCAO COZ.0.80 2G/2P     BR 7032670";"O - MOVEIS";"OD - COZINHA E AREA DE SERVICO";"ODC - BALCOES E GABINETES PARA COZINHA";"UN-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466741";"7";"GUARDANAPO TEC.04UN         BR 48302";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBZ - GUARDANAPOS DE TECIDO";"CX-12-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
"466752";"2";"ARGOLA-GUARDANAPO METAL 4PC PR 56100";"B - UTILIDADES DOMESTICAS";"BH - ACESSORIOS PARA SERVIR - PRESENTES";"BHU - ARGOLAS PARA GUARDANAPO";"CX-6-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
"466770";"0";"REVEST.A 30X60 BILRO BCO BR   2,28M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAC - REVESTIMENTOS";"PL-123,12-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"466771";"9";"PANELA JG ANTIAD.10PC    VM 7041/400";"B - UTILIDADES DOMESTICAS";"BA - COZINHAR";"BAA - CONJUNTOS DE PANELAS";"CX-2-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
"466793";"0";"TOALHA BANHAO AURA  OFF WHITE    403";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCA - TOALHAS DE BANHO";"CX-24-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466794";"8";"TOALHA BANHAO AURA ROSE          589";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCA - TOALHAS DE BANHO";"CX-24-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466797";"2";"TOALHA PRAIA 80X150 OCEAN    RS 3859";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCA - TOALHAS DE BANHO";"CX-8-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466807";"3";"TOALHA JG 2PC PIXEL CINTA ROSA  3364";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCD - JOGOS DE TOALHAS";"CX-12-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
"466808";"1";"TOALHA PRAIA 80X150 MARINE   VD 1712";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCA - TOALHAS DE BANHO";"CX-8-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466809";"0";"TOALHA PRAIA 80X150 FLOREST  LJ 5214";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCA - TOALHAS DE BANHO";"CX-8-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466811";"1";"TOALHA RST AURA ROSE             589";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCB - TOALHA DE LAVABO E ROSTO";"CX-24-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466822";"7";"TOALHA BNH COSMOPOLITAN VD MUSG 1178";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCA - TOALHAS DE BANHO";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466823";"5";"TOALHA BNH COSMOPOLITAN MARINHO 2111";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCA - TOALHAS DE BANHO";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466828";"6";"TOALHA RST COSMOPOLITAN VD MUSG 1178";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCB - TOALHA DE LAVABO E ROSTO";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466829";"4";"TOALHA RST COSMOPOLITAN MARINHO 2111";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCB - TOALHA DE LAVABO E ROSTO";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"466845";"6";"TINT.PVA.CLASSICA   FC 15,0L BR.NEVE";"S - TINTAS E QUIMICOS";"SA - TINTAS";"SAA - TINTAS ACRILICAS E PVA";"PL-24-BD";"BD-1-BD";"1,000000";"BD";"BD-1-BD";"EB-5-BD";"EB-25-BD";"0"
"466908";"8";"LENCOL JG SOLTE DPL ATTUALE   SORT 3";"K - CAMA, MESA E BANHO";"KA - CAMA";"KAA - JOGOS DE LENCOIS";"CX-6-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
